video_id,counts,show_cnt,show_user_num,play_cnt,play_user_num,play_duration,complete_play_cnt,complete_play_user_num,valid_play_cnt,valid_play_user_num,long_time_play_cnt,long_time_play_user_num,short_time_play_cnt,short_time_play_user_num,play_progress,comment_stay_duration,like_cnt,like_user_num,click_like_cnt,double_click_cnt,cancel_like_cnt,cancel_like_user_num,comment_cnt,comment_user_num,direct_comment_cnt,reply_comment_cnt,delete_comment_cnt,delete_comment_user_num,comment_like_cnt,comment_like_user_num,follow_cnt,follow_user_num,cancel_follow_cnt,cancel_follow_user_num,share_cnt,share_user_num,download_cnt,download_user_num,report_cnt,report_user_num,reduce_similar_cnt,reduce_similar_user_num,collect_cnt,collect_user_num,cancel_collect_cnt,cancel_collect_user_num,direct_comment_user_num,reply_comment_user_num,share_all_cnt,share_all_user_num,outsite_share_all_cnt
10,94,1615.893617021277,1271.521276595745,580.8404255319149,543.0957446808511,12661491.79787234,73.95744680851064,73.58510638297872,413.5744680851064,408.40425531914894,207.39361702127653,206.0531914893617,137.32978723404256,129.20212765957447,0.1156448875248776,309899.1914893617,14.127659574468083,14.063829787234043,3.9468085106382977,10.170212765957446,0.6063829787234043,0.5851063829787234,0.4787234042553192,0.425531914893617,0.3085106382978723,0.1702127659574468,0.0851063829787234,0.0851063829787234,0.3936170212765957,0.351063829787234,1.053191489361702,1.053191489361702,0.4574468085106383,0.4574468085106383,0.0638297872340425,0.0638297872340425,0.0425531914893617,0.0425531914893617,0.0,0.0,0.1702127659574468,0.1702127659574468,0.3829787234042553,0.3829787234042553,0.1276595744680851,0.1276595744680851,0.2872340425531915,0.1489361702127659,0.1063829787234042,0.0851063829787234,0.0744680851063829
11,150,15437.513333333334,13183.3,4946.826666666667,4073.7533333333336,295593581.7,1669.4733333333334,1555.24,2931.68,2679.7533333333336,2484.826666666667,2289.66,1242.8733333333332,1077.44,0.169996659536904,1028055.58,57.25333333333333,54.68666666666667,27.293333333333333,29.41333333333333,12.466666666666669,10.54,0.7133333333333334,0.4333333333333333,0.4066666666666667,0.3066666666666666,0.0,0.0,0.8266666666666667,0.44,6.073333333333333,6.033333333333333,0.88,0.8733333333333333,0.36,0.34,0.6533333333333333,0.62,0.0,0.0,0.8933333333333333,0.88,11.066666666666666,10.406666666666666,3.786666666666666,3.486666666666667,0.3333333333333333,0.1133333333333333,0.9866666666666668,0.82,0.62
12,78,1999.8461538461536,1883.384615384616,1338.5641025641023,1235.551282051282,8560433.256410256,166.10256410256412,144.14102564102564,379.11538461538464,352.43589743589746,187.02564102564105,164.84615384615384,720.0769230769231,677.2692307692307,0.1526949736463376,183409.5128205128,14.91025641025641,14.91025641025641,3.628205128205128,11.256410256410255,0.6153846153846154,0.6153846153846154,0.3846153846153846,0.282051282051282,0.2307692307692307,0.1538461538461538,0.0128205128205128,0.0128205128205128,0.1666666666666666,0.1025641025641025,0.3974358974358974,0.3974358974358974,0.1666666666666666,0.1666666666666666,0.0769230769230769,0.0769230769230769,0.1025641025641025,0.1025641025641025,0.0,0.0,0.9487179487179488,0.9487179487179488,1.0128205128205128,1.0,0.4615384615384615,0.4487179487179487,0.2307692307692307,0.0897435897435897,0.1538461538461538,0.1538461538461538,0.1282051282051282
13,103,972.4368932038836,854.5825242718447,162.5242718446602,151.89320388349515,4334881.514563107,6.58252427184466,6.514563106796117,45.86407766990291,44.47572815533981,30.893203883495147,30.0873786407767,91.3980582524272,86.8252427184466,0.0269491852904637,23521.66990291262,2.485436893203884,2.485436893203884,1.2524271844660195,1.174757281553398,0.1262135922330097,0.1262135922330097,0.0679611650485436,0.0679611650485436,0.0679611650485436,0.0,0.0,0.0,0.0,0.0,0.233009708737864,0.233009708737864,0.1262135922330097,0.1262135922330097,0.203883495145631,0.174757281553398,0.116504854368932,0.116504854368932,0.0,0.0,0.4174757281553398,0.4174757281553398,0.8349514563106796,0.8349514563106796,0.029126213592233,0.029126213592233,0.0679611650485436,0.0,0.3106796116504854,0.2718446601941747,0.2524271844660194
14,122,1760.5983606557377,1543.983606557377,688.311475409836,639.8032786885246,6203528.24590164,60.73770491803279,60.18032786885246,226.41803278688525,223.78688524590163,182.827868852459,181.74590163934425,384.8114754098361,363.0245901639344,0.0856344781064682,68350.09016393442,8.51639344262295,8.467213114754099,2.6311475409836067,5.852459016393443,0.680327868852459,0.680327868852459,0.4262295081967213,0.3852459016393442,0.3770491803278688,0.0491803278688524,0.0163934426229508,0.0163934426229508,0.2540983606557377,0.2049180327868852,0.7786885245901639,0.7786885245901639,0.5819672131147541,0.5819672131147541,0.0737704918032786,0.0737704918032786,0.0655737704918032,0.0655737704918032,0.0081967213114754,0.0081967213114754,0.6065573770491803,0.5983606557377049,0.5819672131147541,0.5491803278688525,0.1967213114754098,0.180327868852459,0.3524590163934426,0.0491803278688524,0.1721311475409836,0.1557377049180328,0.0983606557377049
15,132,1246.6818181818182,1039.159090909091,874.2424242424242,793.8787878787879,17852776.522727273,217.84848484848484,206.7651515151515,362.5681818181818,345.6363636363636,231.77272727272728,220.3939393939394,386.0378787878788,363.31060606060606,0.1594181642011332,237256.0757575757,26.303030303030305,26.151515151515152,20.053030303030305,6.159090909090909,1.0833333333333333,1.0151515151515151,4.113636363636363,3.901515151515152,4.053030303030303,0.0606060606060606,0.0227272727272727,0.0227272727272727,2.6818181818181817,0.2045454545454545,2.5303030303030303,2.492424242424242,0.8106060606060606,0.8106060606060606,1.6893939393939394,1.606060606060606,0.8257575757575758,0.8257575757575758,0.0,0.0,0.4696969696969697,0.4393939393939394,8.969696969696969,8.893939393939394,2.727272727272727,2.6742424242424243,3.878787878787879,0.0378787878787878,2.5454545454545454,2.409090909090909,1.9924242424242424
16,110,9033.036363636364,8259.40909090909,3577.336363636364,3175.1363636363635,203209536.0636364,973.0090909090908,925.0181818181818,2237.390909090909,2106.5636363636363,1925.3818181818183,1832.8,877.6454545454545,823.9727272727273,0.1642114177248521,8126845.436363636,41.5,40.99090909090909,19.37272727272727,22.081818181818186,3.918181818181818,3.590909090909091,1.4454545454545455,1.3363636363636364,0.9454545454545454,0.5,0.0272727272727272,0.0272727272727272,7.436363636363636,4.2727272727272725,3.209090909090909,3.090909090909091,1.1181818181818182,1.1,0.3636363636363636,0.3454545454545454,0.0,0.0,0.0,0.0,2.727272727272727,2.672727272727273,7.272727272727272,7.172727272727273,3.9272727272727272,3.881818181818182,0.9454545454545454,0.4181818181818181,0.5272727272727272,0.4909090909090909,0.2272727272727272
17,180,4165.072222222222,3775.505555555556,1456.2611111111112,1306.9,25865127.327777777,197.6,192.56666666666663,860.3,840.0388888888889,603.75,592.6111111111111,357.7333333333333,319.80555555555554,0.1355664944771481,1963891.95,326.4277777777778,325.1611111111111,115.21111111111112,209.36666666666667,6.622222222222222,6.238888888888889,9.811111111111112,7.288888888888889,3.7888888888888888,6.022222222222222,0.4777777777777778,0.4333333333333333,58.477777777777774,19.7,2.2944444444444443,2.2944444444444443,0.4555555555555555,0.4555555555555555,2.938888888888889,2.683333333333333,2.738888888888889,2.7222222222222223,0.0,0.0,0.8666666666666667,0.85,24.072222222222223,23.772222222222226,2.066666666666667,2.022222222222222,3.633333333333333,4.005555555555556,5.961111111111111,5.2,3.1166666666666667
18,67,976.910447761194,899.0895522388059,300.9253731343284,283.8358208955224,19677045.23880597,85.71641791044776,85.1044776119403,180.7462686567164,176.9402985074627,161.80597014925374,159.1492537313433,92.76119402985074,88.23880597014926,0.1410385727751264,32435.64179104477,1.3432835820895523,1.3432835820895523,0.417910447761194,0.9253731343283582,0.1940298507462686,0.1940298507462686,0.0597014925373134,0.0597014925373134,0.044776119402985,0.0149253731343283,0.0,0.0,0.0298507462686567,0.0298507462686567,0.0895522388059701,0.0895522388059701,0.1343283582089552,0.1343283582089552,0.0149253731343283,0.0149253731343283,0.0149253731343283,0.0149253731343283,0.0,0.0,0.208955223880597,0.1940298507462686,0.2537313432835821,0.2537313432835821,0.1044776119402985,0.1044776119402985,0.044776119402985,0.0149253731343283,0.044776119402985,0.044776119402985,0.044776119402985
19,179,24517.2122905028,21302.19553072625,22837.27374301676,20026.22905027933,418672670.2178771,10489.284916201115,9845.256983240224,15239.167597765363,14195.055865921788,11426.31843575419,10727.279329608938,5224.005586592179,4614.301675977654,0.355721305747109,102105155.48603351,432.7653631284916,423.49162011173183,253.35195530726256,172.01117318435757,61.49162011173184,55.47486033519553,37.98882681564246,32.49162011173184,25.11731843575419,12.871508379888269,4.865921787709497,4.150837988826815,278.56424581005587,206.0949720670391,26.8268156424581,26.793296089385475,2.1396648044692737,2.122905027932961,1.217877094972067,1.1396648044692737,1.011173184357542,0.9608938547486032,0.0335195530726257,0.0335195530726257,44.81564245810056,41.53631284916201,61.63128491620112,59.98882681564246,34.502793296089386,33.865921787709496,23.776536312849164,9.893854748603353,2.5810055865921786,2.201117318435754,1.094972067039106
20,163,23343.87116564417,21879.84662576687,18444.662576687115,17153.65644171779,229662450.11042944,223.27607361963192,219.17791411042944,5412.680981595092,5333.650306748466,2687.711656441718,2659.803680981595,7582.300613496933,7064.055214723926,0.0672764329838096,3523611.380368098,354.8282208588957,348.39877300613495,138.3680981595092,215.6871165644172,27.11656441717792,22.7116564417178,8.386503067484663,6.785276073619632,5.368098159509202,3.01840490797546,0.3435582822085889,0.2883435582822086,13.331288343558285,7.306748466257669,12.96319018404908,12.920245398773003,12.588957055214724,12.56441717791411,0.7055214723926381,0.5153374233128835,0.3006134969325153,0.294478527607362,0.0,0.0,15.607361963190185,15.417177914110429,18.29447852760736,17.680981595092025,6.576687116564417,6.257668711656442,4.840490797546012,2.202453987730061,1.5950920245398772,1.1104294478527608,0.8404907975460123
21,168,14679.02380952381,14339.166666666666,14576.19642857143,13598.30357142857,625345395.5714285,3393.4464285714284,3379.8511904761904,8468.77380952381,8325.333333333334,6714.815476190476,6635.595238095239,4665.857142857143,4415.089285714285,0.2384655086090072,3520300.505952381,121.67261904761904,119.01785714285714,40.19047619047619,80.97619047619048,16.452380952380953,14.601190476190476,1.3452380952380951,1.238095238095238,1.0357142857142858,0.3095238095238095,0.0595238095238095,0.0535714285714285,3.690476190476191,3.0297619047619047,6.767857142857143,6.75,0.5892857142857143,0.5833333333333334,1.1011904761904765,0.9523809523809524,0.494047619047619,0.4880952380952381,0.0,0.0,5.011904761904762,4.928571428571429,17.095238095238095,15.36904761904762,6.244047619047619,5.511904761904762,1.005952380952381,0.2619047619047619,2.107142857142857,1.7678571428571428,1.125
22,123,1863.9105691056911,1395.081300813008,1689.3658536585365,1351.821138211382,15106209.658536583,67.0569105691057,54.6260162601626,409.6260162601626,354.2276422764228,205.2032520325204,180.40650406504065,971.3252032520326,826.349593495935,0.0504374850358679,845885.8699186991,129.52845528455285,121.9349593495935,103.54471544715447,25.764227642276424,13.195121951219512,8.170731707317072,15.65040650406504,10.40650406504065,13.975609756097562,1.6747967479674797,0.3252032520325203,0.2032520325203252,3.934959349593496,0.934959349593496,19.16260162601626,19.146341463414632,0.7886178861788617,0.7804878048780488,1.934959349593496,1.5772357723577235,3.5934959349593494,2.5934959349593494,0.0,0.0,1.0,0.7560975609756098,51.0,49.479674796747965,3.739837398373984,3.203252032520325,9.40650406504065,1.2439024390243902,3.365853658536585,2.382113821138212,1.5609756097560976
23,128,1400.5703125,1128.34375,734.140625,580.984375,21806188.0234375,18.5234375,17.6015625,419.5,372.8203125,349.171875,317.328125,209.5546875,166.4609375,0.14214574906929,109488.59375,10.1875,9.140625,5.6015625,3.234375,2.140625,1.3125,0.1953125,0.171875,0.1484375,0.046875,0.015625,0.015625,0.09375,0.09375,1.75,1.7421875,0.6171875,0.6171875,0.0859375,0.078125,0.171875,0.171875,0.0,0.0,1.109375,1.0703125,3.5546875,3.2421875,0.5625,0.4921875,0.1484375,0.0234375,0.3828125,0.359375,0.25
24,160,12221.2875,11596.86875,7272.98125,6415.19375,486463204.1125,1233.3375,1219.31875,4118.1125,3878.5875,3139.0375,2985.20625,2086.5125,1932.44375,0.1154704007931318,4001642.875,142.23125,139.375,64.06875,77.65,16.7375,14.93125,3.44375,2.9875,2.63125,0.8125,0.5,0.44375,7.56875,3.58125,10.525,10.5,1.0125,0.99375,0.9875,0.8875,0.0,0.0,0.0,0.0,2.2125,1.9875,17.1625,16.06875,6.225,6.00625,2.54375,0.55625,1.54375,1.29375,0.55
25,137,7305.80291970803,7085.85401459854,6106.321167883211,5704.868613138686,168518538.9051095,2936.970802919708,2930.452554744525,4157.598540145986,4124.131386861314,3756.014598540146,3744.919708029197,1321.4160583941605,1240.160583941606,0.392030494407161,5992231.9927007295,24.598540145985403,24.40875912408759,8.218978102189782,16.32846715328467,4.759124087591241,4.649635036496351,2.204379562043796,1.897810218978102,1.197080291970803,1.0072992700729928,0.1094890510948905,0.1094890510948905,3.737226277372263,2.956204379562044,1.2335766423357664,1.2335766423357664,0.7664233576642335,0.7591240875912408,0.1094890510948905,0.1094890510948905,0.0802919708029197,0.0802919708029197,0.0072992700729927,0.0072992700729927,5.109489051094891,5.087591240875913,3.364963503649636,3.240875912408759,2.18978102189781,2.051094890510949,1.1605839416058394,0.7737226277372263,0.2262773722627737,0.2043795620437956,0.0948905109489051
26,101,978.3465346534654,898.8712871287129,764.6039603960396,720.8415841584158,11035865.465346534,156.64356435643563,155.37623762376236,326.0,320.8217821782178,199.44554455445544,197.3465346534653,239.3366336633664,227.5148514851485,0.1710272837057815,647763.4257425743,11.495049504950495,11.465346534653465,4.366336633663367,7.118811881188119,0.3366336633663366,0.3267326732673267,0.99009900990099,0.8118811881188119,0.594059405940594,0.396039603960396,0.0495049504950495,0.0495049504950495,2.9504950495049505,1.0297029702970295,0.1485148514851485,0.1485148514851485,0.0693069306930693,0.0693069306930693,0.1287128712871287,0.1089108910891089,0.099009900990099,0.099009900990099,0.0,0.0,0.3861386138613861,0.3564356435643564,0.495049504950495,0.4752475247524752,0.1881188118811881,0.1881188118811881,0.5742574257425742,0.2871287128712871,0.2178217821782178,0.1881188118811881,0.198019801980198
27,143,2796.3916083916083,2363.097902097902,1931.7132867132864,1664.0349650349651,20408021.251748253,30.027972027972027,25.692307692307693,667.2097902097902,622.06993006993,281.5944055944056,267.34965034965035,916.2657342657344,832.5454545454545,0.0343222344989661,469115.2027972028,329.5944055944056,328.0699300699301,106.45454545454544,222.53146853146853,13.251748251748252,12.755244755244757,6.027972027972028,5.398601398601398,4.783216783216783,1.2447552447552448,0.2377622377622377,0.2237762237762237,4.398601398601398,2.867132867132867,3.4055944055944054,3.3566433566433567,0.3986013986013986,0.3566433566433566,7.678321678321678,7.230769230769231,0.0,0.0,0.0,0.0,1.916083916083916,1.888111888111888,44.44755244755245,43.68531468531469,4.839160839160839,4.685314685314685,4.566433566433567,1.0,10.062937062937063,9.195804195804197,5.447552447552448
28,177,12855.553672316384,12102.305084745763,9453.553672316384,8818.983050847457,47187643.36723164,705.1355932203389,690.367231638418,1590.7118644067796,1562.2033898305085,683.8531073446328,673.0734463276837,5340.158192090396,5050.45197740113,0.1263761393586344,629528.2994350282,263.26553672316385,261.6271186440678,102.2824858757062,159.45197740112994,20.638418079096045,19.93785310734464,3.9887005649717513,3.299435028248588,3.367231638418079,0.6214689265536724,0.1977401129943503,0.1694915254237288,2.915254237288136,2.022598870056497,19.20338983050848,19.124293785310734,6.858757062146893,6.824858757062147,2.361581920903955,2.327683615819209,3.6045197740112993,3.553672316384181,0.1016949152542373,0.0903954802259887,17.0,16.728813559322035,44.85310734463277,43.90395480225989,7.401129943502825,6.988700564971752,2.8926553672316384,0.4858757062146893,6.11864406779661,5.796610169491525,3.785310734463277
29,180,89831.51666666666,83270.56666666667,83937.4,74210.74444444444,4395456158.672222,8400.638888888889,8137.288888888889,44315.62222222222,41878.51111111111,36184.04444444445,34538.7,24848.616666666665,22659.044444444444,0.1444660099016258,33490890.705555554,1538.7333333333331,1503.2222222222222,691.7388888888889,826.6888888888889,245.06666666666663,222.3111111111111,70.08333333333333,62.016666666666666,45.68888888888889,24.39444444444445,4.222222222222222,3.794444444444444,199.9055555555556,129.23888888888888,264.8666666666667,264.4111111111111,11.855555555555556,11.744444444444444,19.58333333333333,17.42222222222222,5.111111111111111,4.977777777777778,0.0,0.0,76.75555555555556,75.13333333333334,195.94444444444449,187.4111111111111,98.30555555555556,92.61666666666666,44.29444444444445,21.01111111111112,28.81111111111111,24.605555555555554,10.044444444444444
30,152,3165.894736842105,2981.993421052632,1911.684210526316,1756.9342105263158,104219945.65789472,153.7828947368421,140.07894736842104,1178.9605263157894,1125.6184210526317,1003.9802631578948,963.3552631578948,525.2763157894736,493.3355263157895,0.1332414974967886,949754.947368421,28.57894736842105,26.96052631578948,17.230263157894736,11.026315789473683,3.4539473684210527,2.0328947368421053,6.815789473684211,6.302631578947368,6.190789473684211,0.625,0.1381578947368421,0.131578947368421,7.046052631578948,2.763157894736842,1.7763157894736843,1.769736842105263,0.1447368421052631,0.131578947368421,0.1776315789473684,0.1447368421052631,0.1973684210526315,0.1973684210526315,0.0,0.0,1.381578947368421,1.355263157894737,4.065789473684211,3.914473684210526,1.5263157894736843,1.4539473684210529,5.8881578947368425,0.5460526315789473,0.4605263157894737,0.3618421052631579,0.3421052631578947
31,170,11186.564705882352,10711.182352941176,10406.264705882351,9755.570588235294,115111280.45294118,4055.194117647058,4020.2176470588233,5660.388235294117,5598.917647058824,4031.082352941176,4002.135294117647,3233.735294117647,3048.676470588235,0.3437971584596753,4912586.611764706,282.32941176470587,281.3235294117647,101.8470588235294,180.04117647058823,9.347058823529412,9.111764705882353,35.34705882352941,32.4,25.258823529411764,10.088235294117649,1.2058823529411764,1.0941176470588236,26.876470588235293,17.8,8.858823529411765,8.717647058823529,1.688235294117647,1.6764705882352942,11.088235294117649,10.694117647058825,3.982352941176471,3.964705882352941,0.0,0.0,4.088235294117647,3.941176470588236,10.264705882352942,10.205882352941176,3.388235294117647,3.3705882352941177,24.98235294117647,8.876470588235295,14.882352941176473,13.988235294117649,6.970588235294118
32,121,2926.876033057851,2354.0495867768595,545.00826446281,502.2892561983471,18853077.05785124,16.371900826446282,16.223140495867767,214.87603305785123,210.01652892561984,173.62809917355372,170.8512396694215,253.8595041322314,240.72727272727272,0.0274500208544411,290042.3801652893,12.355371900826446,12.289256198347108,6.0578512396694215,6.2727272727272725,0.8181818181818182,0.8016528925619835,0.4876033057851239,0.3305785123966942,0.2809917355371901,0.2066115702479339,0.0,0.0,0.1735537190082644,0.1322314049586777,2.363636363636364,2.363636363636364,0.628099173553719,0.628099173553719,0.2148760330578512,0.1983471074380165,0.2396694214876033,0.2314049586776859,0.0,0.0,0.2727272727272727,0.2727272727272727,3.5702479338842976,3.512396694214876,0.371900826446281,0.3636363636363636,0.2727272727272727,0.0661157024793388,0.4214876033057851,0.3636363636363636,0.3305785123966942
